Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
EN.GHG.ALL.LU.MT.CE.AR5,CC BY-4.0,Total greenhouse gas emissions including LULUCF (Mt CO2e),"A measure of annual emissions of the six greenhouse gases (GHG) covered by the Kyoto Protocol (carbon dioxide (CO2), methane (CH4), nitrous oxide (N2O), hydrofluorocarbons (HFCs), perfluorocarbons (PFCs), and sulphurhexafluoride (SF6)) from the energy, industry, waste, agriculture, and land use, land use changes, and forestry (LULUCF) sectors, standardized to carbon dioxide equivalent values. The measure is standardized to carbon dioxide equivalent values using the Global Warming Potential (GWP) factors of IPCC's 5th Assessment Report (AR5).","EDGAR (Emissions Database for Global Atmospheric Research) Community GHG Database, Joint Research Centre (JRC) - European Commission, uri: https://edgar.jrc.ec.europa.eu/dataset_ghg2024, publisher: JRC European Commission, date published: 2024;
European Forest Observatory, uri: https://edgar.jrc.ec.europa.eu/dataset_ghg2024, publisher: JRC European Commission, date published: 2024",Environment: Emissions,WB_WDI,Mt CO2eq,Annual,1990-2024,Sum,"Methodology: EDGAR compiles data from multiple authoritative sources, including: International Energy Agency (IEA) – Energy consumption data, United Nations Framework Convention on Climate Change (UNFCCC) – National GHG inventories, Food and Agriculture Organization (FAO) – Agricultural emissions, World Bank & National Statistics Offices – Socioeconomic and industrial data, Scientific Literature & IPCC Guidelines – Emission factors and methodologies. 






EDGAR follows the IPCC (Intergovernmental Panel on Climate Change) Guidelines for National Greenhouse Gas Inventories to estimate emissions. The core equation is:






?? =??×????






Where:






E = Total emissions (kg, tons, or CO2-equivalent)






A = Activity data (e.g., fuel consumption, production levels)






EF = Emission factor (kg of pollutant per unit of activity)













Depending on the pollutant, different tiers of complexity are used:






Tier 1 – Default IPCC emission factors (simple estimation)






Tier 2 – Country/region-specific emission factors






Tier 3 – Detailed process-based models (highest accuracy)","Anthropogenic (human-caused) emissions of global greenhouse gases, including carbon dioxide (CO2), methane (CH4), nitrous oxide (N2O) and F-gases, lead to an increase of the concentration of greenhouse gases in the atmosphere, which in turn causes atmospheric warming by trapping heat in the atmosphere (greenhouse gas effect). Atmospheric warming leads to climatic changes causing more frequent and extreme weather events and higher temperatures globally, leading to large impacts across the globe and particularly in developing countries that often have a limited means to adapt and build resilience. The international scientific community has warned that emissions need to decline to net zero by the middle of the 21st century to limit global warming to well below a 2deg C increase and help avoid the most consequential climate change impacts. 

















Climate change is having a disproportionate impact on developing countries and if unabated will not only reverse past development progress and hinder poverty reduction but will also make future development more costly. Country level assessments of the potential climate change impacts on specific developing countries, performed as part of the World Bank’s Country Climate and Development Reports (CCDRs), show that climate change will have a significant impact on developing countries’ economies, ranging from about 0.5% of GDP for higher income developing countries to over 13% for the lowest income developing countries. The costs of partial adaptation to these changes will be significant as well -- ranging between 1 and 10% of developing countries’ GDP.","Global GHG emissions are currently not directly measurable, but approaches for their estimation exist, and numerous sources exist to supply data for this indicator. Reputable scientific organizations produce these data for use for research, policy analysis, climate negotiations, and broader public communications. The estimated accuracy from fossil fuel combustion and industrial processes are quite high, as quantities of fossil fuels and other emissive materials (such as cement and steel) produced are well known. For these sectors, emissions estimates are roughly accurate to within 10% when aggregated to the global level and between 4% and 35% at the country level (Crippa et al., 2023). For non- combustion and non- industrial process emissions, the accuracy is lower. Agricultural emissions, for example, depend upon many factors including the type of crops grown and livestock raised, specific agricultural practices, and other climate and non-climate factors. For these emissions, the accuracy is lower—around 30% for CH4 and fluorinated gases (HFCs, PFCs, and SF6).",,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.PRM.TENR,CC BY-4.0,"Adjusted net enrollment rate, primary (% of primary school age children)","Adjusted net enrollment is the number of pupils of the school-age group for primary education, enrolled either in primary or secondary education, expressed as a percentage of the total population in that age group.","Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education: Participation,WB_WDI,,Annual,1970-2019,Weighted average,"Methodology: Adjusted net enrollment rate in primary education is calculated by dividing the number of children in the official primary school age who are enrolled in primary or secondary education by the population of the same age group and multiplying by 100. 

Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Population data are drawn from the United Nations Population Division. Using a single source for population data standardizes definitions, estimations, and interpolation methods, ensuring a consistent methodology across countries and minimizing potential enumeration problems in national censuses.

The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).",Relevance to gender indicator: Women teachers are important as they serve as role models to girls and help to attract and retain girls in school.,"Enrollment indicators are based on annual school surveys, but do not necessarily reflect actual attendance or dropout rates during the year. Also, the length of education differs across countries and can influence enrollment rates, although the International Standard Classification of Education (ISCED) tries to minimize the difference. For example, a shorter duration for primary education tends to increase the rate; a longer one to decrease it (in part because older children are more at risk of dropping out). Moreover, age at enrollment may be inaccurately estimated or misstated, especially in communities where registration of births is not strictly enforced.",,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.PRM.TENR.FE,CC BY-4.0,"Adjusted net enrollment rate, primary, female (% of primary school age children)","Adjusted net enrollment is the number of pupils of the school-age group for primary education, enrolled either in primary or secondary education, expressed as a percentage of the total population in that age group.","Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education: Participation,WB_WDI,,Annual,1970-2019,Weighted average,"Methodology: Adjusted net enrollment rate in primary education is calculated by dividing the number of children in the official primary school age who are enrolled in primary or secondary education by the population of the same age group and multiplying by 100. 

Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Population data are drawn from the United Nations Population Division. Using a single source for population data standardizes definitions, estimations, and interpolation methods, ensuring a consistent methodology across countries and minimizing potential enumeration problems in national censuses.

The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s):",Relevance to gender indicator: Women teachers are important as they serve as role models to girls and help to attract and retain girls in school.,"Enrollment indicators are based on annual school surveys, but do not necessarily reflect actual attendance or dropout rates during the year. Also, the length of education differs across countries and can influence enrollment rates, although the International Standard Classification of Education (ISCED) tries to minimize the difference. For example, a shorter duration for primary education tends to increase the rate; a longer one to decrease it (in part because older children are more at risk of dropping out). Moreover, age at enrollment may be inaccurately estimated or misstated, especially in communities where registration of births is not strictly enforced.",,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.PRM.TENR.MA,CC BY-4.0,"Adjusted net enrollment rate, primary, male (% of primary school age children)","Adjusted net enrollment is the number of pupils of the school-age group for primary education, enrolled either in primary or secondary education, expressed as a percentage of the total population in that age group.","Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education: Participation,WB_WDI,,Annual,1970-2019,Weighted average,"Methodology: Adjusted net enrollment rate in primary education is calculated by dividing the number of children in the official primary school age who are enrolled in primary or secondary education by the population of the same age group and multiplying by 100. 

Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Population data are drawn from the United Nations Population Division. Using a single source for population data standardizes definitions, estimations, and interpolation methods, ensuring a consistent methodology across countries and minimizing potential enumeration problems in national censuses.

The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s):","Gross enrollment ratios indicate the capacity of each level of the education system, but a high ratio may reflect a substantial number of overage children enrolled in each grade because of repetition or late entry rather than a successful education system. The net enrollment rate excludes overage and underage students and more accurately captures the system's coverage and internal efficiency. Differences between the gross enrollment ratio and the net enrollment rate show the incidence of overage and underage enrollments. The adjusted net enrollment rate in primary education captures primary school-age children who have progressed to secondary education faster than their peers have and who are not counted in the traditional net enrollment rate.","Enrollment indicators are based on annual school surveys, but do not necessarily reflect actual attendance or dropout rates during the year. Also, the length of education differs across countries and can influence enrollment rates, although the International Standard Classification of Education (ISCED) tries to minimize the difference. For example, a shorter duration for primary education tends to increase the rate; a longer one to decrease it (in part because older children are more at risk of dropping out). Moreover, age at enrollment may be inaccurately estimated or misstated, especially in communities where registration of births is not strictly enforced.",,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.SEC.UNER.LO.ZS,CC BY-4.0,Adolescents out of school (% of lower secondary school age),Adolescents out of school are the percentage of lower secondary school age adolescents who are not enrolled in school.,"Data API, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://databrowser.uis.unesco.org/resources, note: The data are obtained through the UIS API.  Detailed documentation is available at: https://api.uis.unesco.org/api/public/documentation/, publisher: UNESCO Institute for Statistics (UIS), type: Bulk file (csv), date accessed: 2025-09-22, date published: 2025-09",Education: Participation,WB_WDI,% of adolescents in lower secondary school age,Annual,1970-2024,Weighted average,"Methodology: The rate of out-of-school adolescents allows to compare across countries with different population sizes. It shows the share of official lower secondary age adolescents who never attended school or dropped out to the population of official lower secondary school age.



















Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Population data are drawn from the United Nations Population Division. Using a single source for population data standardizes definitions, estimations, and interpolation methods, ensuring a consistent methodology across countries and minimizing potential enumeration problems in national censuses. The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s): This indicator measures the proportion of the population within the official age range for a specific educational level who are not currently enrolled in school. The data aids in identifying these individuals to tailor targeted interventions and formulate effective policies, ensuring that all children have the opportunity to attend school. It encompasses children who have never attended school, those who may enroll at a later age, and those who have started education but did not continue to the expected age of completion for the specified level.","Ensuring access to education is fundamental to social and economic advancement, aligning with the global development agenda. The out-of-school rate serves as a critical metric within the Sustainable Development Goal 4 framework, providing a measure to evaluate progress toward achieving universal education. This rate, alongside the number of out-of-school children and adolescents, highlights the urgency to enhance educational accessibility.","The administrative data used in the calculation of the rate of out-of-school children are based on enrolment at a specific date which can bias the results by either counting enrolled children who never attend school or by omitting those who enroll after the reference date for reporting enrolment data. Furthermore, children who drop out of school after the reference date are not counted as out of school. Discrepancies between enrolment and population data from different sources can also result in over- or underestimates of the rate. Lastly, the international comparability of this indicator can be affected by the use of different concepts of enrolment and out-of-school children across countries.",,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.PRM.UNER.FE,CC BY-4.0,"Children out of school, primary, female",Children out of school are the number of primary-school-age children not enrolled in primary or secondary school.,"Data API, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://databrowser.uis.unesco.org/resources, note: The data are obtained through the UIS API.  Detailed documentation is available at: https://api.uis.unesco.org/api/public/documentation/, publisher: UNESCO Institute for Statistics (UIS), type: Bulk file (csv), date accessed: 2025-09-22, date published: 2025-09",Education: Participation,WB_WDI,Number,Annual,1970-2024,Sum,"Methodology: The number of out-of-school children is calculated by subtracting the number of primary school-age children enrolled in primary or secondary school from the total population of the official primary school-age children. 



















Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Population data are drawn from the United Nations Population Division. Using a single source for population data standardizes definitions, estimations, and interpolation methods, ensuring a consistent methodology across countries and minimizing potential enumeration problems in national censuses.



















The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s): This indicator measures the proportion of the population within the official age range for a specific educational level who are not currently enrolled in school. The data aids in identifying these individuals to tailor targeted interventions and formulate effective policies, ensuring that all children have the opportunity to attend school. It encompasses children who have never attended school, those who may enroll at a later age, and those who have started education but did not continue to the expected age of completion for the specified level.","Ensuring access to education is fundamental to social and economic advancement, aligning with the global development agenda. The out-of-school rate serves as a critical metric within the Sustainable Development Goal 4 framework, providing a measure to evaluate progress toward achieving universal education. This rate, alongside the number of out-of-school children and adolescents, highlights the urgency to enhance educational accessibility.","Due to different data sources for enrollment and population data, the number may not capture the actual number of children not attending in primary school.",,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.PRM.UNER,CC BY-4.0,"Children out of school, primary",Children out of school are the number of primary-school-age children not enrolled in primary or secondary school.,"Data API, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://databrowser.uis.unesco.org/resources, note: The data are obtained through the UIS API.  Detailed documentation is available at: https://api.uis.unesco.org/api/public/documentation/, publisher: UNESCO Institute for Statistics (UIS), type: Bulk file (csv), date accessed: 2025-09-22, date published: 2025-09",Education: Participation,WB_WDI,Number,Annual,1970-2024,Sum,"Methodology: The number of out-of-school children is calculated by subtracting the number of primary school-age children enrolled in primary or secondary school from the total population of the official primary school-age children. 

















Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Population data are drawn from the United Nations Population Division. Using a single source for population data standardizes definitions, estimations, and interpolation methods, ensuring a consistent methodology across countries and minimizing potential enumeration problems in national censuses.

















The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s): This indicator measures the proportion of the population within the official age range for a specific educational level who are not currently enrolled in school. The data aids in identifying these individuals to tailor targeted interventions and formulate effective policies, ensuring that all children have the opportunity to attend school. It encompasses children who have never attended school, those who may enroll at a later age, and those who have started education but did not continue to the expected age of completion for the specified level.","Ensuring access to education is fundamental to social and economic advancement, aligning with the global development agenda. The out-of-school rate serves as a critical metric within the Sustainable Development Goal 4 framework, providing a measure to evaluate progress toward achieving universal education. This rate, alongside the number of out-of-school children and adolescents, highlights the urgency to enhance educational accessibility.","Due to different data sources for enrollment and population data, the number may not capture the actual number of children not attending in primary school.",,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.LPV.PRIM.SD.FE,CC BY-4.0,Female primary school age children out-of-school (%),"The share of female children of primary-school age who are out of school or schooling deprived. This dimension is linked to the indicator 4.1.4 from the SDG 4 thematic framework. This element reflects the belief that all primary-age children should be learning in schools of some type, a belief that every country has enshrined in law and that is enshrined in the SDGs. In addition to fulfilling a universal right and serving as a necessary condition for sustained learning, schooling offers many benefits beyond learning. It contributes to children’s health and well-being such as promoting safety, nutrition, and socialization, and facilitating parents' labor market participation and, at the macro level, schooling can help build social cohesion, democracy, and peace. All those complementary functions mean that schooling has value over and above the measured cognitive learning that it leads to, and they justify including schooling deprivation in the concept of learning poverty.","World Bank (WB);
UN Educational, Scientific and Cultural Organization (UNESCO), publisher: UNESCO Institute for Statistics (UIS)",Education: Outcomes,WB_WDI,% of Total,,2001-2023,Weighted average,"Methodology: Schooling Deprivation is derived using enrollment rates computed by UIS using administrative records and follows the SDG 4.1.4 indicator. To ensure country coverage of data, we consider other enrollment definitions to use for learning poverty, if the first-best option is not available. 


We construct an enrollment dataset from 1990 to the year of the current release, relying on multiple enrollment definitions. Our dataset is constructed from UIS (UNESCO Institute of Statistics), and other sources suggested by World Bank regional or country education specialists. Data sources are typically from administrative records (school registers or school censuses) for data on enrolment by age, and UNPD population estimates for school-age population (UIS). Enrolment by single years of age in all levels of education and the total primary-school-age population are used to compute enrollment rates.


We follow this hierarchy of enrollment definitions: Country specialist validated data > Adjusted Net Enrollment Rate (ANER) > Total Net Enrollment Rate (TNER) > Net enrollment rate (NER) > Gross Enrollment Rate (GER; if the gross enrollment rate is higher than 100%, it is adjusted to be 100%).


Our preferred measure of school participation is ANER, because it accounts for some primary school aged children who might enter primary school early and advance to secondary school before they reach the official upper age limit of primary education. Adjusted net enrollment is a measure of both “stock” and “flow” and accounts for both age- and grade-based distortions, as it is the percent of primary school age children enrolled either in primary or secondary education, as opposed to gross enrollment which is the share of children of any age that are enrolled in primary school, or net enrollment which is the share of primary school age children that are enrolled in primary school. The next-best indicator is used if ANER is unavailable. In some cases, country specialists will provide a data point that reflects enrollment in the country better than UIS statistics which is used. In future Learning Poverty releases, the enrollment hierarchy may be adjusted as availability of indicator definitions change. 


The enrollment year used is the one that best pairs with the assessment year used to compute Learning Deprivation. The year of the preferred assessment is the base. If the same enrollment year is not available, we use a step function to fill the data in with the value of the closest year. If there is data available for two years equally close to the year to fill, the older value is used. This procedure to extrapolate enrollment for missing values is required for us to pair the proficiency measure with enrollment measures from the same year, or its best proxy when enrollment is not available for the same year of the assessment.
Statistical concept(s): Minimum Proficiency Level (MPL) in Reading","Ensuring that all students read with comprehension is essential to achieving the ambitious SDG targets and to building human capital. Children need to learn to read so that they can read to learn. Those who do not become proficient in reading by the end of primary school often cannot catch up later, because the curriculum of every school system assumes that secondary-school students can learn through reading. Reading is a gateway to all types of academic learning.  In high-income countries, 90% of all children learn to read with comprehension before the end of primary school, and for the highest-performing countries, the figure reaches 97% or more. Yet past evidence from many low- and middle-income countries has shown that many children are not learning to read with comprehension in primary school. 


The LP indicator illustrates progress toward SDG 4’s broader goal of ensuring inclusive and equitable quality education for all. It particularly highlights progress towards SDG 4.1.1(b) and SDG 4.1.4, which specifies that all children attend primary school and reach at least a minimum proficiency level in reading at the end of primary. The indicator is also aligned with the World Bank’s Human Capital Project, which aims to ensure that children reach their full potential in school and in life. The ability to read with comprehension is a foundational skill that every education system around the world strives to impart by late in primary school—generally by age 10. Moreover, attaining the ambitious Sustainable Development Goals (SDGs) in education requires first to achieving this basic building block, and so does improving countries’ Human Capital Index scores.","The enrollment for a given learning poverty release are not strictly comparable between countries, due to the differences in enrollment years and definitions, which are determined by best-match with the assessment year and data availability of enrollment indicators. 

The measure will also differ from out of school estimates using household survey data, which UIS reports for SDG 4.1.4. Households survey estimates are not used for Schooling Deprivation because data is typically reported for countries in various years and with time gaps. School surveys are more feasibly collected annually, while household data collection occurs every few years and can also depend on country demand. School surveys also allow more global consistency as the same survey and source data are used across countries. However, the source used to compute the total school-age population differ in some cases where a country provides their national estimates over the default UNDP population data. However, there are potential trade-offs in precision from school surveys as responses come from school representatives rather than using microdata.

Enrollment indicators are based on annual school surveys, but do not necessarily reflect actual attendance or dropout rates during the year. Also, enrolment rate (any definition) is affected by different age-reference points for enrollment. The length of education differs across countries and can influence enrollment rates, although the International Standard Classification of Education (ISCED) tries to minimize the difference. For example, a shorter duration for primary education tends to increase the rate; a longer one to decrease it (in part because older children are more at risk of dropping out). Moreover, age at enrollment may be inaccurately estimated or misstated, especially in communities where registration of births is not strictly enforced. The population data further affects the reference age.

Due to the limitations described, in some cases, country specialists will provide a data point that better reflects enrollment in the country.",,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.PRM.UNER.MA,CC BY-4.0,"Children out of school, primary, male",Children out of school are the number of primary-school-age children not enrolled in primary or secondary school.,"Data API, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://databrowser.uis.unesco.org/resources, note: The data are obtained through the UIS API.  Detailed documentation is available at: https://api.uis.unesco.org/api/public/documentation/, publisher: UNESCO Institute for Statistics (UIS), type: Bulk file (csv), date accessed: 2025-09-22, date published: 2025-09",Education: Participation,WB_WDI,Number,Annual,1970-2024,Sum,"Methodology: The number of out-of-school children is calculated by subtracting the number of primary school-age children enrolled in primary or secondary school from the total population of the official primary school-age children. 



















Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Population data are drawn from the United Nations Population Division. Using a single source for population data standardizes definitions, estimations, and interpolation methods, ensuring a consistent methodology across countries and minimizing potential enumeration problems in national censuses.



















The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s): This indicator measures the proportion of the population within the official age range for a specific educational level who are not currently enrolled in school. The data aids in identifying these individuals to tailor targeted interventions and formulate effective policies, ensuring that all children have the opportunity to attend school. It encompasses children who have never attended school, those who may enroll at a later age, and those who have started education but did not continue to the expected age of completion for the specified level.","Ensuring access to education is fundamental to social and economic advancement, aligning with the global development agenda. The out-of-school rate serves as a critical metric within the Sustainable Development Goal 4 framework, providing a measure to evaluate progress toward achieving universal education. This rate, alongside the number of out-of-school children and adolescents, highlights the urgency to enhance educational accessibility.","Due to different data sources for enrollment and population data, the number may not capture the actual number of children not attending in primary school.",,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.SEC.AGES,CC BY-4.0,Lower secondary school starting age (years),"Lower secondary school starting age is the age at which students would enter lower secondary education, assuming they had started at the official entrance age for the lowest level of education, had studied full-time throughout and had progressed through the system without repeating or skipping a grade.","Data API, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://databrowser.uis.unesco.org/resources, note: The data are obtained through the UIS API.  Detailed documentation is available at: https://api.uis.unesco.org/api/public/documentation/, publisher: UNESCO Institute for Statistics (UIS), date accessed: 2025-09-22, date published: 2025-09",Education: Inputs,WB_WDI,Years,Annual,1970-2024,,"Methodology: Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. 



















The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s): This indicator provides insights into the demand for educational services across various educational levels. Additionally, it serves as a crucial data point necessary for the generation of numerous educational indicators.",Education is recognized as an essential human right that must be afforded to all individuals. Secondary education imparts critical skills that enable individuals to engage fully in societal activities. Sustainable Development Goal (SDG) target 4.1 highlights the significance of secondary education by promoting inclusive and equitable quality education at this level for all youth.,"The theoretical entrance age to a given programme or level is typically, but not always, the most common entrance age.",,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.LPV.PRIM.MA,CC BY-4.0,Learning poverty: Share of Male Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),"The share of male 10-year-olds who cannot read and understand a short passage of age-appropriate material—in other words, those who are below the “minimum proficiency” threshold for reading. This measure is defined as the union of two deprivations: 1) schooling deprivation and 2) learning deprivation. A child is considered schooling-deprived (SD) if he or she is of primary school age and out-of-school. The dimension of learning deprivation (LD) applies only for children in school, and identifies those pupils who are below the minimum proficiency level (MPL) for reading, as defined by the Global Alliance to Monitor Learning (GAML), measured in standard learning assessments, and reported in the context of the SDG 4.1.1b monitoring. This “union approach” to measurement reflects the choice that, as presented in the SDGs, all age 10 children must be both in school and learning. The final learning poverty measure combines the two dimensions in a single indicator using the following formula: LP = SD + [(1-SD) x LD]","World Bank (WB);
UN Educational, Scientific and Cultural Organization (UNESCO), publisher: UNESCO Institute for Statistics (UIS)",Education: Outcomes,WB_WDI,% of Total,,2001-2023,Weighted average,"Methodology: The learning poverty indicator brings together schooling and learning indicators. It starts with the share of children in school who haven’t achieved minimum reading proficiency (Learning Deprived) and adjusts it by the proportion of children who are out of school (Schooling Deprived). 


Formally, Learning Poverty is calculated as: [LD* (1-SD)] + [1 * SD]


where LP = Learning poverty; LD = Learning deprivation or the share of children at the end of primary who read at below the minimum proficiency level, as defined by the Global Alliance to Monitor Learning (GAML) in the context of the SDG 4.1.1 monitoring; SD = Schooling deprivation or the share of primary-school-age children who are out-of-school (OOS) and in which all OOS are regarded as being below the minimum proficiency level.


Because out-of-school children are treated as non-proficient in reading, learning poverty will always be higher than the share of children in school who haven't achieved minimum reading proficiency. For countries with a very low schooling deprivation, the learning deprivation value will be very close to Learning Poverty. 


Estimating the current level of global and regional learning poverty requires deciding how to define “current.” We include results of assessments within four years before or after a set anchor year. This decision is driven by data availability. International and regional large-scale learning assessments used for SDG 4.1.1b reporting are carried out only every 3 to 4 years. And even where assessments have been carried out recently, there is a lag of a couple of years before the data are available. This band is intended as a moving window. In the original 2019 release, the anchor year used was 2015 (Assessments between 2011 and 2019 are included in the learning poverty estimate). In the 2022 Global Update, the anchor year was moved to 2019 (assessments between 2015 and 2023 are included).


Aggregations for each region comprise the average learning poverty of countries with available data, weighted by their population ages 10–14 years old. To obtain a global estimate, we weight the regional aggregations by the 10–14-year-old population regardless of data availability. This is equivalent to imputing missing country data using regional values.
Statistical concept(s): Minimum Proficiency Level (MPL) in Reading","Ensuring that all students read with comprehension is essential to achieving the ambitious SDG targets and to building human capital. Children need to learn to read so that they can read to learn. Those who do not become proficient in reading by the end of primary school often cannot catch up later, because the curriculum of every school system assumes that secondary-school students can learn through reading. Reading is a gateway to all types of academic learning.  In high-income countries, 90% of all children learn to read with comprehension before the end of primary school, and for the highest-performing countries, the figure reaches 97% or more. Yet past evidence from many low- and middle-income countries has shown that many children are not learning to read with comprehension in primary school. 


The LP indicator illustrates progress toward SDG 4’s broader goal of ensuring inclusive and equitable quality education for all. It particularly highlights progress towards SDG 4.1.1(b) and SDG 4.1.4, which specifies that all children attend primary school and reach at least a minimum proficiency level in reading at the end of primary. The indicator is also aligned with the World Bank’s Human Capital Project, which aims to ensure that children reach their full potential in school and in life. The ability to read with comprehension is a foundational skill that every education system around the world strives to impart by late in primary school—generally by age 10. Moreover, attaining the ambitious Sustainable Development Goals (SDGs) in education requires first to achieving this basic building block, and so does improving countries’ Human Capital Index scores.","The construct of “all children reading by age 10” is an ideal that embodies normative statements about both learning and access. To achieve it, not only should all children be reading proficiently after 3 full years in primary education, but they should also have entered school at age 6 or 7. 

By contrast, the actual indicators used to measure learning poverty are based on grade rather than age. Since the assessments are of 4th- through 6th-graders, the children tested will have had at least 3 to 5 years in school to reach what, according to the ideal, should 10 be an age-10 minimum proficiency, or even the entire primary-school-age segment for the out-of-school indicator.

Due to different assessment availability within and between countries, data comparability, both within countries over time and across countries still poses a significant challenge. The additional out of school component further limits comparability.

The learning poverty indicator is based on data covering four-fifths of children at the end of primary school. In other words, a little more than 80 percent of children in low- and middle-income countries live in a country with at least one learning assessment at the end of primary, carried out in the past 9 years. For regional and global aggregates, weighted imputations affect regions with less data coverage. The major gaps are concentrated in countries where the learning crisis is most acute. Less than half of children in Sub-Saharan Africa live in a country with a National Large-Scale Learning Assessment (NLSA) or a international of regional large-scale learning assessment (ILSA or RLSA) of adequate quality to be used for this purpose.

This extensive coverage became possible only in recent years, with the progress in measuring learning in countries and the GAML’s efforts to establish comparability, which has made possible the construction of a global indicator based on harmonized proficiency levels. Future efforts by coalition organizations are also ensuring more flexible assessment options are available for expanding data availability for countries, such as the Assessment of Minimum Proficiency Levels (AMPL) and policy linking exercises led by UIS.",,https://datacatalog.worldbank.org/public-licenses#cc-by
